,Date,MBS,CMBS,TIPS,FRN,Inflation Compensation,Notes & Bonds,Bills,Agencies,Total
1005,2021-02-24,2170781817205.10,9896369917.75,324023401000,21038668500,43727759213.36,4129739932000,326044000000,2347000000,6983871188622.85
1006,2021-03-03,2123505704388.10,9894189436.31,326422401000,21038668500,44163204647.55,4149610932000,326044000000,2347000000,6958862895324.41
1007,2021-03-10,2123541703770.40,9894189436.31,327623401000,21038668500,44552988232.5,4169747932000,326044000000,2347000000,6980236894706.71
1008,2021-03-17,2211508823003.30,9919686888.34,327623401000,21038668500,44910209882.02,4192016932000,326044000000,2347000000,7090498511391.64
1009,2021-03-24,2224887026429.80,9919686888.67,331223401000,21038668500,45644199165.55,4197351932000,326044000000,2347000000,7112811714818.47
1010,2021-03-31,2174740173910.90,9943086380.99,334756825500,21038668500,46083492314.3,4214354507500,326044000000,2347000000,7083224261791.89
1011,2021-04-07,2174741173910.20,9943086380.99,334756825500,21038668500,46570123209.48,4230623507500,326044000000,2347000000,7099494261791.19
1012,2021-04-14,2239076353931.10,9943086380.99,337157825500,21038668500,47297620015.65,4241960507500,326044000000,2347000000,7177567441812.09
1013,2021-04-21,2237110598513.30,9878465166.87,330215389700,21038668500,46973013630.78,4276035087600,326044000000,2347000000,7202669209480.17
1014,2021-04-28,2181428790405.60,9876133709.98,332616389700,21038668500,47690704231.57,4287372087600,326044000000,2347000000,7160723069915.58
1015,2021-05-05,2181448790319.20,9876133709.98,336053894600,23871691100,48277245732.16,4306171560100,326044000000,2347000000,7185813069829.18
1016,2021-05-12,2181448790319.20,9876133709.98,339655894600,23871691100,49049529662.92,4315773560100,326044000000,2347000000,7199017069829.18
1017,2021-05-19,2267735648366.10,9825698730.66,340854894600,23871691100,49739657786.08,4331310560100,326044000000,2347000000,7301989492896.76
1018,2021-05-26,2234442006553.20,9823153415.28,342855894600,23871691100,50470682777.97,4343914560100,326044000000,2347000000,7283298305768.48
1019,2021-06-02,2234447008474.60,9823153415.28,342855894600,23871691100,51133313214.95,4375118560100,326044000000,2347000000,7314507307689.88
